frequency,monetarytotal,monetaryavg,monetarystd,totalquantity,avgquantitypertransaction,preferreddayofweek,preferredhour,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,uniqueinvoices,age,supportticketscount,satisfactionscore,rfmsegment,agecategory,spendingcategory,loyaltylevel,churn,regyear,regday,avgbasketvalue,purchaseintensity,returnimpact,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,country_targetenc,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,weekendpreference_Weekend,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended
1,191.94,27.419999999999995,23.997974914563105,98.0,14.0,6,10,1.0,0.0,7,7.0,1,0,0,0.0,1,30.0,0.0,3.0,-1,1,-1,-1,1,2011,9,95.97,0.5,0.0,4.574401652316455,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
1,177.34,13.64153846153846,8.221295362404726,246.0,18.923076923076923,6,11,1.0,0.0,13,13.0,1,0,0,0.0,1,58.0,3.0,5.0,-1,4,-1,-1,1,2011,7,88.67,0.5,0.0,4.4961362649639565,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,137.89999999999998,13.789999999999996,6.449284198007301,278.0,27.8,6,11,1.0,0.0,10,10.0,1,0,0,0.0,1,40.0,1.0,2.0,-1,2,-1,-1,1,2010,30,68.94999999999999,0.5,0.0,4.24778070111149,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,178.51999999999998,29.75333333333333,49.64152522502372,45.0,7.5,6,12,1.0,0.0,6,6.0,1,0,0,0.0,1,49.0,0.0,1.0,-1,-1,-1,-1,1,2011,18,89.25999999999999,0.5,0.0,4.502694394398855,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False
8,1107.38,17.302812499999998,8.723351523672285,813.0,12.703125,6,13,0.328125,2.4761904761904763,48,6.0,1,1,0,0.015625,8,62.0,1.0,3.0,-1,4,-1,-1,0,2011,17,123.04222222222224,0.05,17.3028125,4.820622009439573,2.907054736563094,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False
3,351.67,3.5522222222222224,3.443186870860249,274.0,2.767676767676768,2,11,0.2929292929292929,0.1632653061224489,67,22.33333333333333,1,0,0,0.0,3,28.0,0.0,5.0,-1,1,-1,-1,1,2010,24,87.9175,0.17647058823529413,0.0,4.487708973541063,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2,197.88,24.735,18.193495698031363,128.0,16.0,6,14,0.75,2.4285714285714284,7,3.5,1,0,0,0.0,2,18.0,0.0,1.0,-1,0,-1,-1,1,2010,6,65.96,0.1111111111111111,0.0,4.20409542618122,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,192.85,4.382954545454545,2.775996430821255,70.0,1.5909090909090908,6,14,1.0,0.0,41,41.0,1,0,0,0.0,1,41.0,2.0,5.0,-1,2,-1,-1,1,2011,4,96.425,0.5,0.0,4.579082851224773,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
4,507.29,17.492758620689653,6.967340595619644,253.0,8.724137931034482,6,10,0.7931034482758621,5.357142857142857,24,6.0,1,0,0,0.0,4,79.0,2.0,3.0,-1,5,-1,-1,0,2011,23,101.458,0.026143790849673203,0.0,4.629452958507932,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True
7,1304.76,5.391570247933884,6.13156312890591,805.0,3.3264462809917354,6,12,0.8512396694214877,0.6597510373443983,198,28.285714285714285,1,0,0,0.0,7,71.0,1.0,4.0,-1,5,-1,-1,0,2010,14,163.095,0.043209876543209874,0.0,5.100445528405767,0.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
3,664.0300000000001,7.461011235955057,7.06619529953963,328.0,3.6853932584269664,6,15,0.9550561797752808,0.0113636363636363,85,28.33333333333333,1,3,0,0.0337078651685393,3,49.0,0.0,3.0,-1,-1,-1,-1,1,2011,22,166.00750000000002,1.5,22.383033707865152,5.118038721587964,3.152010704164558,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
4,669.1099999999999,11.73877192982456,11.29561436231138,678.0,11.894736842105264,6,13,0.8070175438596491,2.8392857142857144,50,12.5,1,0,0,0.0,4,49.0,4.0,1.0,-1,-1,-1,-1,0,2011,20,133.82199999999997,0.024691358024691357,0.0,4.903955389909535,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False
1,134.1,11.175,6.875995795651577,24.0,2.0,6,16,1.0,0.0,12,12.0,1,0,0,0.0,1,49.0,1.0,2.0,-1,-1,-1,-1,1,2011,13,67.05,0.5,0.0,4.220242729097475,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False
1,880.8499999999999,17.976530612244897,8.884373583015575,571.0,11.653061224489797,0,8,0.0,0.0,49,49.0,1,0,0,0.0,1,32.0,3.0,1.0,-1,1,-1,-1,1,2011,16,440.42499999999995,0.5,0.0,6.090008130188862,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2940.04,21.77807407407408,47.08854353326321,2119.0,15.696296296296296,0,10,0.0,0.1865671641791045,132,44.0,1,0,0,0.0,3,18.0,1.0,3.0,-1,0,-1,-1,1,2010,19,735.01,0.11538461538461539,0.0,6.601243705593096,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,336.03000000000003,13.441200000000002,17.26330726328726,166.0,6.64,0,11,0.0,0.0,24,24.0,1,0,0,0.0,1,49.0,0.0,5.0,-1,-1,-1,-1,1,2011,1,168.01500000000001,0.5,0.0,5.129987468380818,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,974.0399999999998,10.473548387096772,12.566133891047873,480.0,5.161290322580645,6,12,0.5161290322580645,1.7282608695652173,52,17.333333333333332,1,0,0,0.0,3,75.0,0.0,5.0,-1,5,-1,-1,0,2011,26,243.50999999999996,0.018633540372670808,0.0,5.499256207874054,0.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False
3,345.66,12.345,6.957580198763233,394.0,14.071428571428571,0,11,0.0,4.148148148148148,26,8.666666666666666,1,1,0,0.0357142857142857,3,24.0,1.0,4.0,-1,0,-1,-1,0,2011,30,86.415,0.02631578947368421,12.344999999999995,4.4706668926496125,2.591141782856487,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,170.04,8.501999999999999,4.311935210918398,76.0,3.8,0,12,0.0,0.0,20,20.0,1,0,0,0.0,1,49.0,2.0,4.0,-1,-1,-1,-1,1,2011,24,85.02,0.5,0.0,4.45457982735559,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11,2175.3700000000003,8.497539062500001,21.9055301773641,2054.0,8.0234375,0,12,0.21484375,0.5058823529411764,179,11.933333333333334,1,21,0,0.08203125,15,49.0,1.0,3.0,-1,-1,-1,-1,0,2011,7,181.28083333333336,0.08270676691729323,178.44832031250002,5.2055485381063935,5.189887257351983,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
2,509.58,7.0775,7.408149442945525,302.0,4.194444444444445,0,14,0.0,2.1690140845070425,59,29.5,1,0,0,0.0,2,36.0,2.0,5.0,-1,2,-1,-1,0,2011,10,169.85999999999999,0.012903225806451613,0.0,5.140844507723473,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,532.94,26.647,54.266682334365605,220.0,11.0,0,13,0.0,0.0,20,20.0,1,0,0,0.0,1,49.0,2.0,4.0,-1,-1,-1,-1,1,2011,8,266.47,0.5,0.0,5.589007410514122,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,3589.26875,46.84555555555554,75.6796474737069,1801.0,16.675925925925927,0,13,0.0,1.1962616822429906,107,21.4,1,0,0,0.0,5,49.0,2.0,4.0,-1,-1,-1,-1,0,2011,6,598.2114583333333,0.038461538461538464,0.0,6.395614554739354,0.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,500.0,500.0,0.0,400.0,400.0,0,16,0.0,1.15,1,1.0,1,0,0,0.0,1,49.0,1.0,3.0,-1,-1,-1,-1,1,2011,13,250.0,0.5,0.0,5.5254529391317835,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,113.12,7.07,6.544141400265329,154.0,9.625,0,17,0.0,0.0,16,16.0,1,0,0,0.0,1,50.0,3.0,2.0,-1,3,-1,-1,1,2010,4,56.56,0.5,0.0,4.052827882019167,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4,1534.73,15.046372549019608,6.925966178331903,1110.0,10.882352941176473,4,10,0.2450980392156862,1.4752475247524752,96,24.0,1,1,0,0.0098039215686274,4,66.0,1.0,3.0,-1,5,-1,-1,0,2011,14,306.946,0.026490066225165563,15.04637254901953,5.729924442927082,2.775482814625167,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
7,3589.26875,173.03589743589745,138.02351219835026,2176.125,252.48717948717947,1,10,0.0,3.4473684210526314,14,2.0,1,1,0,0.0256410256410256,7,49.0,2.0,3.0,-1,3,-1,-1,0,2010,8,448.65859375,0.05185185185185185,92.0325320512819,6.108488614265069,4.532949238988082,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,492.36000000000007,10.703478260869566,8.385643079399008,162.0,3.5217391304347827,1,11,0.0,0.0,41,41.0,1,0,0,0.0,1,66.0,0.0,3.0,-1,5,-1,-1,1,2010,25,246.18000000000004,0.5,0.0,5.51011681616159,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,526.6700000000001,5.374183673469388,5.926387770569301,239.0,2.438775510204082,3,12,0.0,1.2474226804123711,90,45.0,1,0,0,0.0,2,49.0,5.0,3.0,-1,-1,-1,-1,0,2011,23,175.5566666666667,0.01639344262295082,0.0,5.1736418824468995,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,290.36,19.35733333333333,15.402448073818224,106.0,7.066666666666666,1,12,0.0,0.0,15,15.0,1,0,0,0.0,1,61.0,3.0,5.0,-1,4,-1,-1,1,2010,8,145.18,0.5,0.0,4.984838739052246,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2,765.3400000000001,21.866857142857143,19.574073454358928,779.0,22.257142857142856,1,12,0.4857142857142857,1.1470588235294117,30,15.0,1,0,0,0.0,2,49.0,6.0,1.0,-1,-1,-1,-1,1,2011,12,255.11333333333337,0.05,0.0,5.5456200548464745,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,409.9,15.18148148148148,7.396138131434489,250.0,9.25925925925926,1,13,0.0,3.5384615384615383,20,5.0,1,2,0,0.074074074074074,4,49.0,1.0,3.0,-1,-1,-1,-1,0,2011,15,81.97999999999999,0.0425531914893617,30.362962962962932,4.418599614904721,3.44562767325638,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2,221.27,8.195185185185185,12.898630926268098,221.0,8.185185185185185,3,12,0.0,6.230769230769231,23,11.5,1,0,0,0.0,2,28.0,1.0,2.0,-1,1,-1,-1,0,2011,8,73.75666666666667,0.012269938650306749,0.0,4.314238394470088,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
5,3589.26875,28.27943502824859,36.34397412723065,1155.0,6.52542372881356,1,14,0.0,0.8465909090909091,138,27.6,1,0,1,0.0,5,49.0,1.0,1.0,-1,-1,-1,-1,0,2011,23,598.2114583333333,0.03333333333333333,0.0,6.395614554739354,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,73.78,2.837692307692308,4.077847773217934,41.0,1.5769230769230769,1,14,0.0,0.0,26,26.0,1,0,0,0.0,1,25.0,0.0,1.0,-1,1,-1,-1,1,2010,18,36.89,0.5,0.0,3.6346872250305093,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,190.53,19.053,30.22687841787321,108.0,10.8,1,15,0.0,0.0,10,10.0,1,0,0,0.0,1,63.0,4.0,5.0,-1,4,-1,-1,1,2011,26,95.265,0.5,0.0,4.567104805181299,0.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
3,1689.46,99.38,63.43182876127725,725.0,42.64705882352941,4,15,0.0,6.6875,17,5.666666666666667,1,2,0,0.1176470588235294,3,49.0,0.0,4.0,-1,-1,-1,-1,0,2011,9,422.365,0.027777777777777776,198.76,6.048234691136518,5.297116645971518,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3,3589.26875,872.13,1240.497482464193,2176.125,657.0,2,10,0.0,22.857142857142858,6,2.0,1,0,0,0.0,3,49.0,2.0,1.0,-1,-1,-1,-1,0,2011,21,897.3171875,0.018633540372670808,0.0,6.80052322141514,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2,1537.95,15.22722772277228,5.295018624860895,1016.0,10.05940594059406,2,10,0.0,1.19,97,48.5,1,0,0,0.0,2,19.0,4.0,5.0,-1,0,-1,-1,0,2011,10,512.65,0.016666666666666666,0.0,6.241542099662273,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,135.75000000000003,16.968750000000004,2.212454600018463,43.0,5.375,2,10,0.0,0.0,8,8.0,1,0,0,0.0,1,49.0,3.0,5.0,-1,-1,-1,-1,1,2011,22,67.87500000000001,0.5,0.0,4.232293267473079,0.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4,140.35,14.035,15.95020114815693,88.0,8.8,2,8,0.0,3.888888888888889,8,2.0,1,2,0,0.2,4,26.0,2.0,5.0,-1,1,-1,-1,1,2010,22,28.07,0.10810810810810811,28.07,3.3697067145707846,3.3697067145707846,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2,360.01000000000005,6.315964912280703,11.172808647344477,318.0,5.578947368421052,4,13,0.0,2.9107142857142856,56,28.0,1,0,0,0.0,2,20.0,1.0,0.0,-1,0,-1,-1,0,2010,14,120.00333333333334,0.012195121951219513,0.0,4.7958180934266625,0.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,237.61,19.800833333333333,24.90840145169473,98.0,8.166666666666666,2,13,0.0,0.0,12,12.0,1,0,0,0.0,1,38.0,2.0,4.0,-1,2,-1,-1,1,2011,25,118.805,0.5,0.0,4.785865421037462,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,114.56,7.16,5.275034281089239,182.0,11.375,2,14,0.0,0.0,16,16.0,1,0,0,0.0,1,43.0,2.0,3.0,-1,2,-1,-1,1,2011,5,57.28,0.5,0.0,4.065258981327004,0.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,180.35,2.6917910447761195,2.622482010437842,104.0,1.5522388059701493,2,16,0.0,0.0,66,66.0,1,0,0,0.0,1,25.0,2.0,2.0,-1,1,-1,-1,1,2010,2,90.175,0.5,0.0,4.512780736694744,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3,850.29,20.73878048780488,12.583114120741724,406.0,9.902439024390244,0,10,0.0,2.175,39,13.0,1,1,0,0.024390243902439,3,49.0,2.0,4.0,-1,-1,-1,-1,0,2011,28,212.5725,0.033707865168539325,20.738780487804856,5.3639763534792975,3.0790977848024985,1.0,6.123233995736766e-17,0.0,1.0,0.2916666666666667,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1,142.5,17.8125,5.923326165014288,298.0,37.25,3,9,0.0,0.0,8,8.0,1,0,0,0.0,1,19.0,2.0,3.0,-1,0,-1,-1,1,2011,14,71.25,0.5,0.0,4.2801323269925415,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
8,1301.44,25.02769230769231,21.2580372450354,668.0,12.846153846153848,1,10,0.0,3.117647058823529,34,4.25,1,2,0,0.0384615384615384,8,23.0,0.0,4.0,-1,0,-1,-1,0,2011,10,144.60444444444445,0.04938271604938271,50.05538461538454,4.980893660327231,3.932911016333049,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,330.11000000000007,15.005000000000004,5.603096720309482,197.0,8.954545454545455,3,10,0.0,0.0,22,22.0,1,0,0,0.0,1,49.0,0.0,2.0,-1,-1,-1,-1,1,2010,24,165.05500000000004,0.5,0.0,5.112319058781641,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
10,2220.84,24.675999999999995,30.588216310838583,1003.0,11.144444444444444,3,10,0.0,1.7752808988764044,64,6.4,1,2,0,0.0222222222222222,10,70.0,5.0,3.0,-1,5,-1,-1,0,2010,7,201.89454545454547,0.06134969325153374,49.351999999999954,5.312686363545555,3.91903834032205,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.16666666666666666,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
4,446.18,13.52060606060606,5.09686542113995,540.0,16.363636363636363,3,14,0.0,3.0,31,7.75,1,0,0,0.0,4,46.0,1.0,4.0,-1,3,-1,-1,0,2011,30,89.236,0.041237113402061855,0.0,4.502428460526177,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,137.45,19.635714285714283,13.755959747375991,17.0,2.4285714285714284,3,11,0.0,0.0,7,7.0,1,0,0,0.0,1,43.0,7.0,2.0,-1,2,-1,-1,1,2010,14,68.725,0.5,0.0,4.244558933513552,0.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False
6,915.3,16.64181818181818,7.0943903480689885,864.0,15.709090909090907,0,12,0.0,2.814814814814815,52,8.666666666666666,1,2,0,0.0363636363636363,6,42.0,1.0,5.0,-1,2,-1,-1,0,2011,29,130.75714285714284,0.03896103896103896,33.283636363636305,4.88096040118636,3.534668166389449,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,365.29,16.60409090909091,8.238413889816012,201.0,9.136363636363637,3,13,0.0,0.1904761904761904,20,10.0,1,2,0,0.0909090909090909,2,29.0,4.0,4.0,-1,1,-1,-1,1,2011,13,121.76333333333334,0.4,33.208181818181814,4.810258382635852,3.5324648499063223,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3,834.99,8.789368421052632,8.553414748051425,708.0,7.452631578947368,1,16,0.0,1.6170212765957446,82,27.33333333333333,1,0,0,0.0,3,22.0,2.0,2.0,-1,0,-1,-1,0,2011,17,208.7475,0.0196078431372549,0.0,5.345904426325152,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
