recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_Dormants,rfmsegment_Fidèles,rfmsegment_Potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_Inconnu,spendingcategory_Low,spendingcategory_Medium,spendingcategory_VIP,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,favoriteseason_Hiver,favoriteseason_Printemps,favoriteseason_Été,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,loyaltylevel_Jeune,loyaltylevel_Nouveau,loyaltylevel_Établi,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended,country_Austria,country_Bahrain,country_Belgium,country_Canada,country_Channel Islands,country_Cyprus,country_Czech Republic,country_Denmark,country_EIRE,country_European Community,country_Finland,country_France,country_Germany,country_Greece,country_Iceland,country_Israel,country_Italy,country_Lebanon,country_Malta,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_RSA,country_Saudi Arabia,country_Singapore,country_Spain,country_Sweden,country_Switzerland,country_USA,country_United Arab Emirates,country_Unspecified
40,1,396.33,10.711621621621624,9.579598551526487,5.108108108108108,1,40,6,15,10,1.0,0.0,36,36.0,1,0,0,0.0,37,1,20.0,4.0,0.0,0,2011,3,-0.36841073482993275,-0.05306902541885335,1.2001459128953138,-0.11673424497234934,0.573007592811334,-0.3331077717589623,-0.10521864594029116,2.36711599215135,5.294133626901705,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,215.08,35.84666666666667,27.55254301632912,14.666666666666666,1,40,6,15,10,1.0,0.0,6,6.0,1,0,0,0.0,6,1,49.0,3.0,2.0,0,2011,10,-0.3849747189707916,-0.6279731063823907,1.2001459128953138,-0.11673424497234934,-0.8187946857072111,-0.3331077717589623,-0.10521864594029116,1.8319178289573,4.6871187686352584,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,2,1418.2600000000002,6.476073059360732,4.364715709412887,3.4885844748858448,31,40,2,17,11,0.3287671232876712,0.1422018348623853,191,95.5,1,0,0,0.0,219,2,49.0,1.0,2.0,0,2011,26,0.12677571687032982,1.688855977817665,-0.6160707271567911,-0.5218223003373081,4.810272307412237,-0.3331077717589623,0.47141764027067806,4.9616271061613695,6.16068679243169,0.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,678.0100000000001,6.918469387755103,5.473723049700855,2.959183673469388,1,40,6,16,10,1.0,0.0,93,93.0,1,0,0,0.0,98,1,54.0,1.0,4.0,0,2010,8,-0.3426687041938108,0.8403874243787152,1.2001459128953138,-0.11673424497234934,3.2174319219965697,-0.3331077717589623,-0.10521864594029116,2.864303199125862,5.82896032338443,0.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,197.71,13.180666666666664,3.7756219292165567,10.733333333333333,1,40,0,8,10,0.0,0.0,15,15.0,1,0,0,0.0,15,1,41.0,3.0,1.0,0,2011,18,-0.3865621198233528,-0.6830687416173515,1.2001459128953138,-0.11673424497234934,-0.4012540021516476,-0.3331077717589623,-0.10521864594029116,1.7616773593532453,4.603719133720777,0.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,427.93,32.917692307692306,13.08615945305456,17.153846153846153,1,40,0,9,10,0.0,0.0,13,13.0,1,0,0,0.0,13,1,66.0,3.0,2.0,0,2011,21,-0.3655228898707541,0.047162527455341385,1.2001459128953138,-0.11673424497234934,-0.4940408207195506,-0.3331077717589623,-0.10521864594029116,2.4368814368711815,5.370475224178144,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,243.94,30.4925,15.509403368832178,10.25,1,40,0,9,10,0.0,0.0,8,8.0,1,0,0,0.0,8,1,49.0,1.0,3.0,0,2011,1,-0.38233727575807336,-0.5364325172700725,1.2001459128953138,-0.11673424497234934,-0.7260078671393081,-0.3331077717589623,-0.10521864594029116,1.9387065650847777,4.811940423184356,0.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,1,301.32000000000005,23.17846153846154,14.085894745071426,18.46153846153846,1,40,0,10,10,0.0,0.0,13,13.0,1,0,0,0.0,13,1,68.0,3.0,3.0,0,2011,28,-0.3770934610821976,-0.35442977980420864,1.2001459128953138,-0.11673424497234934,-0.4940408207195506,-0.3331077717589623,-0.10521864594029116,2.122173905404254,5.02164117327279,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,2,94.2,15.7,1.5257784898208515,5.5,4,40,0,12,10,0.0,0.8,6,3.0,1,0,0,0.0,6,2,42.0,1.0,3.0,0,2011,18,-0.39482598670653846,-1.1109876909293008,0.03776726326196671,-0.4532983570615676,-0.9115815042751141,-0.3331077717589623,0.20336616755777154,1.2855527913183589,3.478158422798284,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2,437.82,21.891,23.76251224978228,4.4,1,40,0,12,10,0.0,0.0,20,10.0,1,0,0,0.0,20,2,38.0,2.0,4.0,0,2010,12,-0.3636187856414197,-0.3843723702830822,3.137443662284226,-0.1269331574599014,-0.47857635095823337,-0.3331077717589623,-0.10521864594029116,2.480354638419938,4.990024340192131,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,656.25,16.40625,6.071947133101497,8.075,1,39,0,13,10,0.0,0.0,40,40.0,1,0,0,0.0,40,1,29.0,1.0,3.0,0,2011,13,-0.34315797001501974,0.7713672158172441,1.2001459128953138,-0.1269331574599014,0.75858122994714,-0.3331077717589623,-0.10521864594029116,2.8568293371275573,5.796437617816474,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,214.9,21.49,9.00508498325005,5.3,1,39,0,15,10,0.0,0.0,10,10.0,1,0,0,0.0,10,1,74.0,0.0,4.0,0,2011,10,-0.38450018938374936,-0.6285440456076234,1.2001459128953138,-0.1269331574599014,-0.633221048571405,-0.3331077717589623,-0.10521864594029116,1.8519918572681335,4.6862892372728835,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2,1054.73,16.226615384615386,12.898355185463943,15.63076923076923,21,39,1,13,11,0.0,0.328125,48,24.0,1,0,0,0.0,65,2,78.0,3.0,3.0,0,2011,9,-0.18507730902561997,0.9201391757848382,-0.5610338592764242,-0.5168097666431419,0.38743395567552796,-0.3331077717589623,0.5442621848532967,4.087590322128871,5.865268092693747,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,151.3,12.608333333333334,3.959186861725601,14.75,1,39,1,9,11,0.0,0.0,12,12.0,1,0,0,0.0,12,1,49.0,2.0,1.0,0,2011,10,-0.390457740424536,-0.8302759051898633,1.2001459128953138,-0.1269331574599014,-0.5404342300035021,-0.3331077717589623,-0.10521864594029116,1.564963422332271,4.339249605317823,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,108.98,18.16333333333333,11.521869061340118,8.333333333333334,1,39,1,9,11,0.0,0.0,6,6.0,1,0,0,0.0,6,1,50.0,6.0,1.0,0,2011,1,-0.3944219473434997,-0.9645100608112531,1.2001459128953138,-0.1269331574599014,-0.8187946857072111,-0.3331077717589623,-0.10521864594029116,1.314932614634194,4.01620282433781,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,558.9599999999999,14.709473684210524,10.293772440988596,12.789473684210526,35,39,1,11,11,0.0,0.945945945945946,36,18.0,1,0,0,0.0,38,2,67.0,0.0,1.0,0,2011,29,0.11895970965581329,-0.12821097122865324,-0.6295241837497697,-0.5238408351004694,0.016286681403915936,-0.3331077717589623,0.01450392865084832,4.946914216538403,5.23281838431534,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,325.91,14.169999999999998,3.946877937629368,11.478260869565217,1,39,1,11,11,0.0,0.0,23,23.0,1,0,0,0.0,23,1,49.0,3.0,1.0,0,2011,21,-0.37410163999636364,-0.27643313786824525,1.2001459128953138,-0.1269331574599014,-0.030106727880035565,-0.3331077717589623,-0.10521864594029116,2.21350794740932,5.099591999928405,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,2,497.56000000000006,18.42814814814815,6.573525009774517,8.481481481481481,31,39,1,12,11,0.0,1.1923076923076923,21,10.5,1,0,0,0.0,27,2,49.0,3.0,2.0,0,2011,14,-0.19748575128771967,-0.25804678022602745,-0.6160707271567911,-0.5221410163525442,-0.4476474114355991,-0.3331077717589623,0.017157466308686038,4.030418199356428,5.1171151830219985,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,460.4,17.70769230769231,9.367493712916945,10.0,1,39,1,12,11,0.0,0.0,25,25.0,1,0,0,0.0,26,1,80.0,5.0,5.0,0,2011,1,-0.36150366767756803,0.15015361991816092,1.2001459128953138,-0.1269331574599014,0.06268009068786744,-0.3331077717589623,-0.10521864594029116,2.5265283244788197,5.443283136798223,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,1,165.75,3.526595744680851,2.299631611892714,1.5106382978723405,1,39,1,12,11,0.0,0.0,44,44.0,1,0,0,0.0,47,1,59.0,2.0,1.0,0,2010,12,-0.3891041773342944,-0.7844421729420117,1.2001459128953138,-0.1269331574599014,0.9441548670829459,-0.3331077717589623,-0.10521864594029116,1.637782385443243,4.429327595291846,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,2,3192.54,96.74363636363636,464.7298439941895,59.51515151515152,31,39,1,12,11,0.0,0.96875,32,16.0,1,0,0,0.0,33,2,74.0,1.0,2.0,0,2011,11,1.090630664076951,5.440730231691634,-0.6160707271567911,-0.5224597323677801,-0.10742907668662145,-0.3331077717589623,1.3458536816116695,5.991633282871303,6.970899077946761,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,1,43.5,21.75,20.152543263816604,50.5,1,38,1,14,11,0.0,0.0,2,2.0,1,0,0,0.0,2,1,24.0,2.0,4.0,0,2011,26,-0.4004511215789471,-1.1722050634125907,1.2001459128953138,-0.13713206994745347,-1.0043683228430171,-0.3331077717589623,-0.10521864594029116,0.7492366472109889,3.1245651453969594,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,347.75,23.183333333333334,9.649309128982583,6.2,36,38,1,14,11,0.0,2.571428571428572,14,7.0,1,0,0,0.0,15,2,49.0,5.0,3.0,0,2011,26,0.24685971266037526,-0.5748334666412829,-0.6324330392293326,-0.5244150981909849,-0.6641499880940394,-0.3331077717589623,-0.08243056233073982,5.164071432985645,4.76146143031446,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,232.21,5.528809523809524,28.009787244372795,1.6904761904761905,35,38,1,15,11,0.0,0.8536585365853658,41,20.5,1,1,0,0.0238095238095238,42,2,72.0,2.0,3.0,0,2011,14,-0.1871141586739113,-0.81915316324644,-0.6295241837497697,-0.5238408351004694,0.17093137901708755,-0.26869064572745127,-0.12820790272141477,4.078426878749726,4.361866443459343,1.8762246179099649,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,2,494.44,17.658571428571427,7.454696612693342,10.714285714285714,20,38,1,8,11,0.0,0.7407407407407407,28,14.0,1,0,0,0.0,28,2,50.0,1.0,2.0,0,2011,18,-0.30712449854493223,-0.2646443001620505,-0.5526472889327494,-0.5159488194851019,-0.2311448347771587,-0.3331077717589623,0.15516734842667412,3.296694198195106,5.110862657642334,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2,429.84,16.532307692307693,7.139338517085352,12.307692307692308,1,38,2,10,11,0.0,0.0,26,13.0,1,0,0,0.0,26,2,34.0,4.0,3.0,0,2011,5,-0.36333387808438933,-0.4012467962732947,3.137443662284226,-0.13713206994745347,-0.2930027138224275,-0.3331077717589623,-0.10521864594029116,2.486699912725333,4.9717558560353385,0.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,2,547.7,13.358536585365854,8.728204156920143,9.975609756097562,8,38,2,10,11,0.0,0.2,39,19.5,1,2,0,0.048780487804878,41,2,41.0,3.0,1.0,0,2011,12,-0.3362246670349009,-0.15202125151058182,-0.3066412255182844,-0.49182758201454213,0.10907349997181894,-0.021822482905987574,0.8469342885280234,2.9578573211250645,5.212577907600326,3.3220485832757243,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,1839.3,31.17457627118644,39.74210649546232,10.067796610169491,34,38,2,10,11,0.0,0.5689655172413793,47,11.75,1,0,0,0.0,59,4,49.0,3.0,3.0,0,2011,2,1.3182821781402194,1.0234368837575052,-0.5157463794205797,-0.523816551975499,-0.22495904687263185,-0.3331077717589623,0.5982788817216815,6.133018361382237,5.91041716825466,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2,609.1899999999999,14.504523809523809,6.038761867275708,11.833333333333334,6,38,2,11,11,0.0,0.1463414634146341,41,20.5,1,1,0,0.0238095238095238,42,2,78.0,1.0,1.0,0,2011,6,-0.3333001433223344,-0.021995129438130052,-0.1836381938110519,-0.4795241320295587,0.17093137901708755,-0.16411302989971335,1.3655085377057152,2.997589922056102,5.318430403178594,2.741131840021697,1.2246467991473532e-16,-1.0,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,8,1520.12,16.001263157894737,6.447182007223507,9.389473684210529,34,38,2,11,11,0.1578947368421052,0.3404255319148936,88,11.0,1,2,0,0.0210526315789473,95,8,51.0,1.0,1.0,0,2011,8,0.7345133670046181,-0.2387053328922168,-0.29434092234756115,-0.5235251544758548,-0.18990624874697956,0.03975925542531057,0.45679640560954027,5.720390462036222,5.13522310818165,3.496584113560214,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,1,940.67,20.90377777777778,36.096672554335946,8.977777777777778,1,38,2,12,11,0.0,0.0,43,43.0,1,0,0,0.0,45,1,49.0,0.0,3.0,0,2011,8,-0.31425637771081955,1.6735146293766883,1.2001459128953138,-0.13713206994745347,0.8977614577989945,-0.3331077717589623,-0.10521864594029116,3.223654134133236,6.155569093850049,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,1,113.48000000000002,6.304444444444446,10.797543414631392,2.555555555555556,1,38,2,12,11,0.0,0.0,18,18.0,1,0,0,0.0,18,1,49.0,2.0,3.0,0,2011,10,-0.3937278604624457,-0.9502365801804342,1.2001459128953138,-0.13713206994745347,-0.26207377429979306,-0.3331077717589623,-0.10521864594029116,1.3634717937762457,4.055950174234789,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2,394.7,15.788,6.327218978350599,7.32,6,37,2,12,11,0.0,0.25,24,12.0,1,1,0,0.04,25,2,60.0,2.0,4.0,0,2011,4,-0.35841482733841806,-0.47555347914247614,-0.1836381938110519,-0.4795241320295587,-0.35486059286769606,-0.14915902449144217,0.8190361455168425,2.5903452873942276,4.887085663545535,2.8206643454713443,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,1,114.39,5.4471428571428575,3.3873723486755085,2.095238095238096,1,37,2,13,11,0.0,0.0,17,17.0,1,0,0,0.0,21,1,58.0,2.0,2.0,0,2011,4,-0.3933512249543587,-0.9473501652084243,1.2001459128953138,-0.14733098243500556,-0.3084671835837446,-0.3331077717589623,-0.10521864594029116,1.3888568645753838,4.0637994403939395,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
