recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_dormants,rfmsegment_fidèles,rfmsegment_potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_inconnu,spendingcategory_low,spendingcategory_medium,spendingcategory_vip,customertype_nouveau,customertype_occasionnel,customertype_perdu,customertype_régulier,favoriteseason_hiver,favoriteseason_printemps,favoriteseason_été,preferredtimeofday_matin,preferredtimeofday_midi,preferredtimeofday_soir,region_amérique du nord,region_amérique du sud,region_asie,region_autre,region_europe centrale,region_europe continentale,region_europe de l'est,region_europe du nord,region_europe du sud,region_moyen-orient,region_océanie,region_uk,loyaltylevel_jeune,loyaltylevel_nouveau,loyaltylevel_établi,churnriskcategory_faible,churnriskcategory_moyen,churnriskcategory_élevé,weekendpreference_semaine,basketsizecategory_moyen,basketsizecategory_petit,productdiversity_modéré,productdiversity_spécialisé,gender_m,gender_unknown,accountstatus_closed,accountstatus_pending,accountstatus_suspended,country_austria,country_bahrain,country_belgium,country_canada,country_channel islands,country_cyprus,country_czech republic,country_denmark,country_eire,country_european community,country_finland,country_france,country_germany,country_greece,country_iceland,country_israel,country_italy,country_lebanon,country_malta,country_netherlands,country_norway,country_poland,country_portugal,country_rsa,country_saudi arabia,country_singapore,country_spain,country_sweden,country_switzerland,country_usa,country_united arab emirates,country_unspecified,cluster,segment
33,1,712.78,37.51473684210527,42.75931586195523,20.94736842105263,1,33,0,10,11,0.0,0.0,19,19.0,1,0,0,0.0,19,1,38.0,1.0,3.0,0,2011,24,-0.3260801529430051,0.9506738513861752,1.2001459128953138,-0.1881266323852138,-0.2156803650158415,-0.3331077717589623,-0.1052186459402911,3.0894101057608143,5.878827622479379,0.0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
33,1,354.09000000000003,4.659078947368421,3.854892364301613,4.407894736842105,1,33,0,10,11,0.0,0.0,68,68.0,1,0,0,0.0,76,1,32.0,1.0,5.0,0,2011,11,-0.3656087134835115,-0.1870494302734729,1.2001459128953138,-0.1881266323852138,2.057596689897782,-0.3331077717589623,-0.1052186459402911,2.4348767468717245,5.182036327330041,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
33,1,45.6,11.4,2.4000000000000004,12.0,1,33,0,11,11,0.0,0.0,4,4.0,1,0,0,0.0,4,1,39.0,0.0,4.0,0,2011,21,-0.3996051049110417,-1.1655441057848752,1.2001459128953138,-0.1881266323852138,-0.911581504275114,-0.3331077717589623,-0.1052186459402911,0.850653568234176,3.169685580677429,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
33,1,527.0500000000001,15.971212121212124,6.889263729517726,8.030303030303031,1,33,0,11,11,0.0,0.0,33,33.0,1,0,0,0.0,33,1,69.0,1.0,5.0,0,2011,9,-0.3465480766352972,0.3615597274835117,1.2001459128953138,-0.1881266323852138,0.4338273649594794,-0.3331077717589623,-0.1052186459402911,2.803449503494714,5.577935764790226,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
19,2,396.92,6.106461538461538,7.901481947783836,1.8307692307692307,13,32,0,15,11,0.0,0.203125,47,23.5,1,0,0,0.0,65,2,45.0,2.0,3.0,0,2010,30,-0.3302696139190789,-0.470859089957229,-0.460395015152325,-0.5108493632413258,0.3565050161528935,-0.3331077717589623,0.2491026595459645,3.0371620833171304,4.892652238437205,0.0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
21,2,139.54,9.967142857142855,6.879564418871779,9.142857142857142,11,32,0,15,11,0.0,0.8461538461538461,13,6.5,1,1,0,0.0714285714285714,14,2,31.0,0.0,1.0,0,2011,3,-0.3808648569947959,-1.01511219288466,-0.4142688782621128,-0.506842647621216,-0.6950789276166738,-0.2169788483736165,-0.0198676158843713,1.9937103366558344,3.861010373405615,2.394903789784493,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
22,2,852.15,25.82272727272727,28.1361171664561,13.848484848484848,9,32,0,16,11,0.0,0.28125,32,16.0,1,0,0,0.0,33,2,49.0,2.0,3.0,0,2011,21,-0.2658081622802775,0.4917655896824258,-0.3496922866158157,-0.5022531370018175,-0.1074290766866214,-0.3331077717589623,1.2383150862967491,3.638901084307695,5.652664603477591,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
24,3,430.9,8.793877551020408,10.328767233703507,6.530612244897959,7,32,0,17,11,0.0,0.1458333333333333,48,16.0,1,1,0,0.0204081632653061,49,3,78.0,2.0,3.0,0,2011,29,-0.3400489901558419,-0.626799509086079,-0.0106651804727561,-0.4940940070117759,0.0162866814039159,-0.2306487675067346,0.7426028769930596,2.9033976623511952,4.688821758483702,2.281757450753572,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,223.88,20.35272727272727,12.133926891908564,12.363636363636363,1,32,0,17,11,0.0,0.0,11,11.0,1,0,0,0.0,11,1,58.0,2.0,3.0,0,2011,23,-0.3792105494159077,-0.6000605220376782,1.2001459128953138,-0.1983255448727659,-0.5868276392874536,-0.3331077717589623,-0.1052186459402911,2.0521014883147783,4.726856704244691,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,180.48,22.56,18.76807014966795,22.0,1,32,1,8,11,0.0,0.0,8,8.0,1,0,0,0.0,8,1,57.0,2.0,1.0,0,2011,11,-0.3841382741189789,-0.7377203130104647,1.2001459128953138,-0.1983255448727659,-0.7260078671393081,-0.3331077717589623,-0.1052186459402911,1.867035589999264,4.513493397416188,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,603.7499999999999,21.5625,12.499331426564824,11.321428571428571,1,32,1,9,11,0.0,0.0,28,28.0,1,0,0,0.0,28,1,49.0,1.0,4.0,0,2011,13,-0.3360793332187734,0.604843275124357,1.2001459128953138,-0.1983255448727659,0.2018603185397219,-0.3331077717589623,-0.1052186459402911,2.9598695523930862,5.71332017913669,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
4,3,920.05,13.732089552238806,5.604945202152435,12.07462686567164,27,32,1,11,11,0.0,0.4090909090909091,60,20.0,1,1,0,0.0149253731343283,67,3,45.0,0.0,5.0,0,2011,4,0.2848344169360816,0.148964163198926,-0.5295842204876433,-0.5232337569762104,0.2946471371076249,-0.1731127964296159,0.2925807770958092,5.220409877671511,5.442471821611875,2.690028077320707,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,114.23,4.5692,3.197351664529047,3.56,1,32,1,11,11,0.0,0.0,24,24.0,1,0,0,0.0,25,1,43.0,2.0,4.0,0,2011,25,-0.3916604345240125,-0.9478576667419644,1.2001459128953138,-0.1983255448727659,0.0162866814039159,-0.3331077717589623,-0.1052186459402911,1.4954884284108367,4.062423806095671,0.0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,777.6,194.4,110.36451603663204,144.0,1,32,1,12,11,0.0,0.0,4,4.0,1,0,0,0.0,4,1,66.0,2.0,4.0,0,2011,30,-0.3163400488955265,1.1562754101616597,1.2001459128953138,-0.1983255448727659,-0.911581504275114,-0.3331077717589623,-0.1052186459402911,3.201267152727728,5.96563378707346,0.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
32,1,428.89,10.211666666666668,9.218434583966076,5.023809523809524,1,32,1,12,11,0.0,0.0,40,40.0,1,0,0,0.0,42,1,80.0,0.0,4.0,0,2011,7,-0.3559332950063084,0.0502075366565826,1.2001459128953138,-0.1983255448727659,0.75858122994714,-0.3331077717589623,-0.1052186459402911,2.638819206027992,5.372705656551895,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
24,2,589.44,16.373333333333335,15.296176366287472,16.5,7,31,1,14,11,0.0,0.2,31,15.5,1,0,0,0.0,36,2,19.0,3.0,5.0,0,2011,27,-0.3162877287217206,-0.0637582764690442,-0.2528273991463701,-0.4940940070117759,-0.1383580162092556,-0.3331077717589623,1.086639937656967,3.201835459012744,5.285637313390662,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
31,1,537.0,179.0,0.0,100.0,1,31,1,14,11,0.0,0.0,3,3.0,1,0,0,0.0,3,1,42.0,2.0,5.0,0,2011,22,-0.3417528872223814,0.3931199791005442,1.2001459128953138,-0.2085244573603179,-0.9579749135590656,-0.3331077717589623,-0.1052186459402911,2.8781445313266043,5.596568390349052,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
18,2,2288.13,81.71892857142858,70.38431340066903,49.35714285714285,13,31,1,15,11,0.0,0.4814814814814814,24,12.0,1,4,0,0.1428571428571428,28,2,49.0,1.0,1.0,0,2011,26,0.0465994248694559,3.528274140236984,-0.460395015152325,-0.5115778569904367,-0.354860592867696,3.475378303426808,2.472381815401372,4.799320627658103,6.638188135955527,5.792634616715246,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,clients à risque
31,1,481.75,18.52884615384616,5.880383203107142,7.6923076923076925,1,31,1,16,11,0.0,0.0,26,26.0,1,0,0,0.0,26,1,79.0,2.0,2.0,0,2011,30,-0.3482221225801539,0.2178733557999349,1.2001459128953138,-0.2085244573603179,0.1090734999718189,-0.3331077717589623,-0.1052186459402911,2.776000863010718,5.488421063784046,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
31,1,71.0,10.142857142857142,5.191370128349916,15.428571428571429,1,31,1,17,11,0.0,0.0,7,7.0,1,0,0,0.0,7,1,20.0,3.0,5.0,0,2011,15,-0.396316935669838,-1.0849782373353642,1.2001459128953138,-0.2085244573603179,-0.7724012764232596,-0.3331077717589623,-0.1052186459402911,1.168993085429909,3.597312260588446,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
31,1,329.25,14.965909090909092,4.850521483099385,9.0,1,31,1,17,11,0.0,0.0,22,22.0,1,0,0,0.0,22,1,49.0,2.0,5.0,0,2011,23,-0.3660783830699331,-0.2658390433555931,1.2001459128953138,-0.2085244573603179,-0.076500137163987,-0.3331077717589623,-0.1052186459402911,2.4238343366269155,5.109726196740486,0.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
8,4,772.84,17.973023255813953,9.5494005134413,14.13953488372093,23,31,2,9,11,0.0,0.5238095238095238,40,10.0,1,1,0,0.0232558139534883,43,4,61.0,5.0,2.0,0,2011,30,-0.0828809539077226,-0.3296383298907687,-0.4142688782621128,-0.5212911069785814,-0.354860592867696,-0.1237009366616116,0.2878182829053757,4.464425538694361,5.047082935067301,2.94301814161328,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
31,1,188.14,5.5335294117647065,6.547896207296888,2.823529411764706,1,31,2,12,11,0.0,0.0,27,27.0,1,0,0,0.0,34,1,59.0,1.0,4.0,0,2011,26,-0.3826009858090332,-0.7134236770922263,1.2001459128953138,-0.2085244573603179,0.1554669092557704,-0.3331077717589623,-0.1052186459402911,1.928527804795519,4.554613462370939,0.0,-1.0,-1.8369701987210294e-16,0.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
10,3,102.45,17.075,7.621663204314396,7.5,20,30,2,13,11,0.0,4.0,5,1.6666666666666667,1,0,0,0.0,6,3,69.0,2.0,3.0,0,2011,24,-0.3697331950157845,-1.1477022549963516,-0.460395015152325,-0.5198341194803597,-0.9811716182010414,-0.3331077717589623,-0.1467364189154157,2.33346693842748,3.281381030219598,0.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,270.9,18.06,5.983047479575702,12.4,1,30,2,13,11,0.0,0.0,15,15.0,1,0,0,0.0,15,1,52.0,2.0,1.0,0,2010,31,-0.3718873805993368,-0.4509185088685444,1.2001459128953138,-0.21872336984787,-0.4012540021516476,-0.3331077717589623,-0.1052186459402911,2.276108632227647,4.915958247154348,0.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,349.83000000000004,21.864375000000003,9.539831562978458,9.5625,1,30,2,13,11,0.0,0.0,16,16.0,1,0,0,0.0,16,1,23.0,3.0,5.0,0,2011,30,-0.3623473216898361,-0.2005616586039814,1.2001459128953138,-0.21872336984787,-0.354860592867696,-0.3331077717589623,-0.1052186459402911,2.5083658768415686,5.170000923832588,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,112.40000000000002,5.10909090909091,2.657228970349714,1.2727272727272727,1,30,2,13,11,0.0,0.0,22,22.0,1,0,0,0.0,22,1,56.0,0.0,3.0,0,2011,3,-0.3910448535140191,-0.9536622155318308,1.2001459128953138,-0.21872336984787,-0.076500137163987,-0.3331077717589623,-0.1052186459402911,1.531650723680374,4.046553898385753,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,147.59000000000003,3.98891891891892,3.336967005949984,3.4324324324324325,1,30,2,13,11,0.0,0.0,37,37.0,1,0,0,0.0,37,1,69.0,1.0,4.0,0,2011,11,-0.3867915319249486,-0.8420435969988272,1.2001459128953138,-0.21872336984787,0.6194010020952855,-0.3331077717589623,-0.1052186459402911,1.7511054713482623,4.314751037826425,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
18,4,114.00000000000004,7.600000000000002,75.93166805941848,3.4,12,30,0,14,11,0.0,0.7857142857142857,6,1.5,1,6,0,0.4,15,4,40.0,2.0,2.0,0,2011,31,-0.3821490175107345,-1.1655441057848752,-0.1410602212970098,-0.5105691733378216,-0.9858109591294366,0.1981857977494568,-0.0693732122912601,1.9459101490553137,3.1696855806774296,3.841600541131601,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,101.7,16.95,1.6944025495731527,9.666666666666666,1,30,2,14,11,0.0,0.0,6,6.0,1,0,0,0.0,6,1,42.0,2.0,5.0,0,2010,12,-0.3923381340199314,-0.9876013805873336,1.2001459128953138,-0.21872336984787,-0.8187946857072111,-0.3331077717589623,-0.1052186459402911,1.4541037368530156,3.948354934675536,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,125.8,25.160000000000004,9.370325501283292,8.8,1,30,2,15,11,0.0,0.0,5,5.0,1,0,0,0.0,5,1,76.0,3.0,5.0,0,2011,16,-0.3894252311982037,-0.9111589620978368,1.2001459128953138,-0.21872336984787,-0.8651880949911626,-0.3331077717589623,-0.1052186459402911,1.620983903431161,4.157319361383489,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,168.11999999999998,12.008571428571427,3.7465940576698498,19.142857142857142,1,30,2,15,11,0.0,0.0,14,14.0,1,0,0,0.0,14,1,67.0,4.0,1.0,0,2011,29,-0.384310125496315,-0.7769248064764471,1.2001459128953138,-0.21872336984787,-0.4476474114355991,-0.3331077717589623,-0.1052186459402911,1.8599204535741904,4.443356889825488,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
30,1,76.8,15.36,6.262826837778608,12.8,1,30,2,15,11,0.0,0.0,5,5.0,1,0,0,0.0,5,1,60.0,3.0,4.0,0,2011,17,-0.39534773071126,-1.066581306744531,1.2001459128953138,-0.21872336984787,-0.8651880949911626,-0.3331077717589623,-0.1052186459402911,1.2462904539897506,3.673765816303888,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
