CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,MonetaryTotal_log,RegYear,RegMonth,RegDay,RegWeekday
15883,2,2,396.48,8.09142857142857,6.833063612563061,0.95,30.6,223,4.551020408163265,1,18,31,33,2,17,12,0.4081632653061224,0.6458333333333334,42,42,21.0,1,0,0,0,0.0,49,2,24.5,63.0,2.0,5.0,Fidèles,55-64,Medium,Occasionnel,Hiver,Après-midi,UK,Jeune,Faible,Semaine,Petit,Explorateur,F,Active,United Kingdom,0,5.9851446183631625,2011,9,30,4
14664,20,2,637.8900000000001,6.443333333333334,5.612444263620342,0.39,30.0,466,4.707070707070707,1,24,13,33,6,14,11,1.0,0.1326530612244898,78,78,39.0,1,0,0,0,0.0,99,2,49.5,49.0,5.0,5.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,6.459732295584099,2010,11,23,1
15526,33,2,148.44,37.11,55.359736271048114,2.5,119.4,24,6.0,2,12,0,33,6,15,11,1.0,0.0,4,4,2.0,1,0,0,0,0.0,4,2,2.0,39.0,3.0,2.0,Potentiels,35-44,Medium,Occasionnel,Automne,Après-midi,UK,Nouveau,Moyen,Weekend,Moyen,Spécialisé,F,Active,United Kingdom,0,5.006894974480533,2011,12,10,5
17831,33,1,35.400000000000006,17.700000000000003,0.0,17.700000000000003,17.700000000000003,12,6.0,6,6,0,33,6,15,11,1.0,0.0,2,2,2.0,1,0,0,0,0.0,2,1,2.0,49.0,0.0,1.0,Potentiels,Inconnu,Low,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Weekend,Moyen,Spécialisé,M,Active,United Kingdom,0,3.594568774642695,2011,10,24,0
15025,33,1,377.01,5.23625,4.247774044247872,0.83,30.0,189,2.625,1,24,0,33,6,15,11,1.0,0.0,66,66,66.0,1,0,0,0,0.0,72,1,72.0,73.0,0.0,4.0,Potentiels,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Weekend,Petit,Explorateur,F,Active,United Kingdom,0,5.934920650296115,2011,11,19,5
12357,33,1,6207.67,47.38679389312977,39.56476161876248,10.08,237.6,2708,20.67175572519084,1,96,0,33,6,16,11,1.0,0.0,131,131,131.0,1,0,0,0,0.0,131,1,131.0,57.0,3.0,2.0,Fidèles,55-64,VIP,Nouveau,Automne,Après-midi,Europe continentale,Nouveau,Moyen,Weekend,Grand,Explorateur,F,Active,Switzerland,0,8.733701981297274,2011,1,2,6
17761,33,1,712.78,37.51473684210527,42.75931586195523,6.959999999999999,175.2,398,20.94736842105263,3,48,0,33,0,10,11,0.0,0.0,19,19,19.0,1,0,0,0,0.0,19,1,19.0,38.0,1.0,3.0,Potentiels,35-44,High,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,6.570574791610563,2011,5,24,1
15870,33,1,354.09000000000003,4.659078947368421,3.854892364301613,0.55,24.96,335,4.407894736842105,1,25,0,33,0,10,11,0.0,0.0,68,68,68.0,1,0,0,0,0.0,76,1,76.0,32.0,1.0,5.0,Potentiels,25-34,Medium,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,5.872371278471126,2011,8,11,3
14080,33,1,45.6,11.4,2.4000000000000004,10.2,15.0,48,12.0,12,12,0,33,0,11,11,0.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,39.0,0.0,4.0,Potentiels,35-44,Low,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Moyen,Spécialisé,F,Active,United Kingdom,0,3.8416005411316,2011,10,21,4
17623,33,1,527.0500000000001,15.971212121212124,6.889263729517726,5.8,47.7,265,8.030303030303031,2,24,0,33,0,11,11,0.0,0.0,33,33,33.0,1,0,0,0,0.0,33,1,33.0,69.0,1.0,5.0,Potentiels,65+,High,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,6.269190976192483,2011,8,9,1
13673,19,2,396.92,6.106461538461538,7.901481947783836,0.95,49.5,119,1.8307692307692307,1,10,13,32,0,15,11,0.0,0.203125,47,47,23.5,1,0,0,0,0.0,65,2,32.5,45.0,2.0,3.0,Fidèles,45-54,Medium,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,5.986250980055095,2010,12,30,3
14073,21,2,139.54,9.967142857142855,6.879564418871779,-11.5,17.0,128,9.142857142857142,0,24,11,32,0,15,11,0.0,0.8461538461538461,13,13,6.5,1,1,0,1,0.0714285714285714,14,2,7.0,31.0,0.0,1.0,Potentiels,25-34,Medium,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,0,4.945492145764051,2011,3,3,3
16070,22,2,852.15,25.82272727272727,28.1361171664561,2.88,102.0,457,13.848484848484848,3,24,9,32,0,16,11,0.0,0.28125,32,32,16.0,1,0,0,0,0.0,33,2,16.5,49.0,2.0,3.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.748935381973274,2011,10,21,4
13066,24,3,430.9,8.793877551020408,10.328767233703507,-39.9,39.9,320,6.530612244897959,0,25,7,32,0,17,11,0.0,0.1458333333333333,48,48,16.0,1,1,0,1,0.0204081632653061,49,3,16.333333333333332,78.0,2.0,3.0,Fidèles,65+,Medium,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.068194079966656,2011,7,29,4
14929,32,1,223.88,20.35272727272727,12.133926891908564,10.2,51.0,136,12.363636363636363,6,24,0,32,0,17,11,0.0,0.0,11,11,11.0,1,0,0,0,0.0,11,1,11.0,58.0,2.0,3.0,Potentiels,55-64,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0,5.415566926598276,2011,9,23,4
13710,32,1,180.48,22.56,18.76807014966795,4.5600000000000005,67.2,176,22.0,12,48,0,32,1,8,11,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,57.0,2.0,1.0,Potentiels,55-64,Medium,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,5.201145454795763,2011,4,11,0
16732,32,1,603.7499999999999,21.5625,12.499331426564824,5.04,64.19999999999999,317,11.321428571428571,2,48,0,32,1,9,11,0.0,0.0,28,28,28.0,1,0,0,0,0.0,28,1,28.0,49.0,1.0,4.0,Potentiels,Inconnu,High,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.404815149490137,2011,6,13,0
14140,4,3,920.05,13.732089552238806,5.604945202152435,-15.0,30.6,809,12.07462686567164,0,48,27,32,1,11,11,0.0,0.4090909090909091,60,60,20.0,1,1,0,1,0.0149253731343283,67,3,22.33333333333333,45.0,0.0,5.0,Fidèles,45-54,High,Occasionnel,Automne,Matin,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.8255143235982265,2011,4,9,5
17219,32,1,114.23,4.5692,3.197351664529047,0.85,15.0,89,3.56,1,12,0,32,1,11,11,0.0,0.0,24,24,24.0,1,0,0,0,0.0,25,1,25.0,43.0,2.0,4.0,Potentiels,35-44,Medium,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,4.746930131025923,2011,5,25,2
16505,32,1,777.6,194.4,110.36451603663204,119.52,358.56000000000006,576,144.0,144,144,0,32,1,12,11,0.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,66.0,2.0,4.0,Potentiels,65+,High,Nouveau,Automne,Midi,UK,Nouveau,Moyen,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,0,6.657497435176356,2011,11,30,2
15957,32,1,428.89,10.211666666666668,9.218434583966076,0.84,50.400000000000006,211,5.023809523809524,1,24,0,32,1,12,11,0.0,0.0,40,40,40.0,1,0,0,0,0.0,42,1,42.0,80.0,0.0,4.0,Potentiels,65+,Medium,Nouveau,Automne,Midi,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.063529362008149,2011,7,2,5
18123,24,2,589.44,16.373333333333335,15.296176366287472,6.24,81.6,594,16.5,3,96,7,31,1,14,11,0.0,0.2,31,31,15.5,1,0,0,0,0.0,36,2,18.0,19.0,3.0,5.0,Fidèles,18-24,High,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,6.380868021668796,2011,3,27,6
15043,31,1,537.0,179.0,0.0,179.0,179.0,300,100.0,100,100,0,31,1,14,11,0.0,0.0,3,3,3.0,1,0,0,0,0.0,3,1,3.0,42.0,2.0,5.0,Potentiels,35-44,High,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,0,6.2878585601617845,2011,8,22,0
17313,18,2,2288.13,81.71892857142858,70.38431340066903,-19.92,224.64,1382,49.35714285714285,0,108,13,31,1,15,11,0.0,0.4814814814814814,24,24,12.0,1,4,0,4,0.1428571428571428,28,2,14.0,49.0,1.0,1.0,Fidèles,Inconnu,VIP,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,7.73592711169943,2011,6,26,6
18216,31,1,481.75,18.52884615384616,5.880383203107142,6.8,30.0,200,7.6923076923076925,1,24,0,31,1,16,11,0.0,0.0,26,26,26.0,1,0,0,0,0.0,26,1,26.0,79.0,2.0,2.0,Potentiels,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.179498921308624,2011,4,30,5
17022,31,1,71.0,10.142857142857142,5.191370128349916,6.64,20.8,108,15.428571428571429,6,24,0,31,1,17,11,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,20.0,3.0,5.0,Potentiels,18-24,Low,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Inconnu,Grand,Modéré,Unknown,Suspended,United Kingdom,0,4.276666119016055,2011,9,15,3
15153,31,1,329.25,14.965909090909092,4.850521483099385,8.7,28.08,198,9.0,1,72,0,31,1,17,11,0.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,49.0,2.0,5.0,Potentiels,Inconnu,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,5.799849943402434,2011,7,23,5
16759,8,4,772.84,17.973023255813953,9.5494005134413,-16.95,49.8,608,14.13953488372093,0,48,23,31,2,9,11,0.0,0.5238095238095238,40,40,10.0,1,1,0,1,0.0232558139534883,43,4,10.75,61.0,5.0,2.0,Fidèles,55-64,High,Occasionnel,Automne,Matin,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.651365133874291,2011,8,30,1
16751,31,1,1764.7199999999998,70.58879999999999,183.6376717052722,5.04,918.0,1031,41.24,2,216,0,31,2,10,11,0.0,0.0,24,24,24.0,1,0,0,0,0.0,25,1,25.0,50.0,1.0,5.0,Fidèles,45-54,High,Nouveau,Automne,Matin,UK,Nouveau,Moyen,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,7.476313818197086,2011,9,11,6
12893,31,1,188.14,5.5335294117647065,6.547896207296888,0.79,37.44,96,2.823529411764706,1,18,0,31,2,12,11,0.0,0.0,27,27,27.0,1,0,0,0,0.0,34,1,34.0,59.0,1.0,4.0,Potentiels,55-64,Medium,Nouveau,Automne,Midi,UK,Nouveau,Moyen,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,5.242487481587366,2011,9,26,0
14836,10,3,102.45,17.075,7.621663204314396,3.0,23.4,45,7.5,2,12,20,30,2,13,11,0.0,4.0,5,5,1.6666666666666667,1,0,0,0,0.0,6,3,2.0,69.0,2.0,3.0,Potentiels,65+,Medium,Occasionnel,Automne,Midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0,4.639088404191552,2011,11,24,3
17011,30,1,270.9,18.06,5.983047479575702,10.2,30.0,186,12.4,4,24,0,30,2,13,11,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,52.0,2.0,1.0,Potentiels,45-54,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom,0,5.605434351638425,2010,12,31,4
12532,30,1,349.83000000000004,21.864375000000003,9.539831562978458,9.36,45.0,153,9.5625,2,24,0,30,2,13,11,0.0,0.0,16,16,16.0,1,0,0,0,0.0,16,1,16.0,23.0,3.0,5.0,Fidèles,18-24,Medium,Nouveau,Automne,Midi,Europe continentale,Nouveau,Faible,Inconnu,Moyen,Modéré,Unknown,Suspended,France,0,5.860301775655642,2011,9,30,4
17038,30,1,112.40000000000002,5.10909090909091,2.657228970349714,2.1,11.9,28,1.2727272727272727,1,4,0,30,2,13,11,0.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,56.0,0.0,3.0,Potentiels,55-64,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,4.730921391293652,2011,9,3,5
14968,30,1,147.59000000000003,3.98891891891892,3.336967005949984,0.29,14.85,127,3.4324324324324325,1,24,0,30,2,13,11,0.0,0.0,37,37,37.0,1,0,0,0,0.0,37,1,37.0,69.0,1.0,4.0,Potentiels,65+,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,5.001190835268257,2011,10,11,1
12504,18,4,114.00000000000004,7.600000000000002,75.93166805941848,-131.39999999999998,131.39999999999998,51,3.4,0,24,12,30,0,14,11,0.0,0.7857142857142857,6,6,1.5,1,6,0,6,0.4,15,4,3.75,40.0,2.0,2.0,Fidèles,35-44,Medium,Occasionnel,Automne,Après-midi,Europe continentale,Nouveau,Faible,Inconnu,Petit,Modéré,F,Suspended,Germany,0,4.74493212836325,2011,8,31,2
16516,30,1,101.7,16.95,1.6944025495731527,15.0,19.8,58,9.666666666666666,4,12,0,30,2,14,11,0.0,0.0,6,6,6.0,1,0,0,0,0.0,6,1,6.0,42.0,2.0,5.0,Potentiels,35-44,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0,4.631812116934513,2010,10,12,1
13522,30,1,125.8,25.160000000000004,9.370325501283292,15.0,35.7,44,8.8,6,12,0,30,2,15,11,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,76.0,3.0,5.0,Potentiels,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,0,4.842611042003125,2011,8,16,1
15986,30,1,168.11999999999998,12.008571428571427,3.7465940576698498,6.24,19.8,268,19.142857142857142,8,48,0,30,2,15,11,0.0,0.0,14,14,14.0,1,0,0,0,0.0,14,1,14.0,67.0,4.0,1.0,Potentiels,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Grand,Modéré,M,Active,United Kingdom,0,5.1306085221219275,2011,9,29,3
13992,30,1,76.8,15.36,6.262826837778608,8.5,20.0,64,12.8,10,16,0,30,2,15,11,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,60.0,3.0,4.0,Potentiels,55-64,Low,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,4.354141431184346,2011,9,17,5
14354,6,2,163.62,18.18,9.178137065875625,7.800000000000001,37.44,210,23.33333333333333,6,96,24,30,2,15,11,0.3333333333333333,3.0,9,9,4.5,1,0,0,0,0.0,9,2,4.5,36.0,4.0,5.0,Potentiels,35-44,Medium,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Semaine,Grand,Modéré,Unknown,Active,United Kingdom,0,5.103639787544498,2011,10,21,4
16986,30,2,1873.2,624.4,1009.6534851125904,20.8,1790.0,1040,346.6666666666667,10,1000,0,30,2,15,11,0.0,0.0,3,3,1.5,1,0,0,0,0.0,3,2,1.5,22.0,3.0,1.0,Fidèles,18-24,High,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Grand,Spécialisé,M,Suspended,United Kingdom,0,7.535937180689723,2011,9,12,0
16953,30,1,20.8,20.8,0.0,20.8,20.8,10,10.0,10,10,0,30,2,15,11,0.0,1.15,1,1,1.0,1,0,0,0,0.0,1,1,1.0,68.0,2.0,1.0,Potentiels,65+,Low,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Spécialisé,F,Active,United Kingdom,0,3.0819099697950434,2011,8,15,0
18274,18,2,-1.7763568394002505e-15,-8.074349270001139e-17,16.64527217303117,-19.8,19.8,0,0.0,0,18,12,30,1,10,11,0.0,0.5714285714285714,11,11,5.5,1,11,0,11,0.5,22,2,11.0,28.0,1.0,2.0,Potentiels,25-34,Low,Occasionnel,Automne,Matin,UK,Nouveau,Faible,Inconnu,Petit,Modéré,Unknown,Active,United Kingdom,0,-1.776356839400252e-15,2011,1,17,0
15450,30,1,429.84,14.328,6.297293562070657,5.8,27.0,376,12.533333333333331,2,24,0,30,2,17,11,0.0,0.0,30,30,30.0,1,0,0,0,0.0,30,1,30.0,49.0,1.0,4.0,Fidèles,Inconnu,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.0657367914825695,2011,11,17,3
15531,8,2,2007.44,8.804561403508771,7.577956280732212,0.39,54.75,1105,4.846491228070176,1,36,22,30,2,17,11,0.0,0.0969162995594713,196,196,98.0,1,0,0,0,0.0,228,2,114.0,29.0,0.0,3.0,Fidèles,25-34,VIP,Occasionnel,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,7.605113580313547,2011,6,30,3
17500,17,3,1138.0,227.6,213.4600079640212,16.5,510.0,17,3.4,2,6,12,30,3,9,11,0.0,3.0,3,3,1.0,1,0,0,0,0.0,5,3,1.6666666666666667,27.0,1.0,1.0,Fidèles,25-34,High,Occasionnel,Automne,Matin,UK,Nouveau,Faible,Inconnu,Petit,Spécialisé,Unknown,Active,United Kingdom,0,7.037905963447182,2011,11,2,2
17197,30,1,1013.01,34.93137931034483,26.552396007589262,13.9,119.4,191,6.586206896551724,2,12,0,30,3,10,11,0.0,0.0,29,29,29.0,1,0,0,0,0.0,29,1,29.0,25.0,1.0,3.0,Fidèles,25-34,High,Nouveau,Automne,Matin,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,6.921668046035439,2011,10,30,6
16025,30,1,439.66,15.702142857142857,3.811718147777356,9.36,23.4,338,12.071428571428571,2,24,0,30,3,11,11,0.0,0.0,28,28,28.0,1,0,0,0,0.0,28,1,28.0,49.0,0.0,2.0,Fidèles,Inconnu,Medium,Nouveau,Automne,Matin,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.0882736030360425,2011,10,19,2
12659,30,1,91.68,18.336,5.585738984234763,15.0,28.08,105,21.0,1,72,0,30,3,11,11,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,49.0,2.0,1.0,Potentiels,Inconnu,Low,Nouveau,Automne,Matin,Europe continentale,Nouveau,Faible,Inconnu,Grand,Modéré,F,Active,France,0,4.529152699564175,2011,8,6,5
17461,23,3,757.4599999999999,6.823963963963963,5.005901295521895,0.42,29.700000000000003,799,7.198198198198198,1,50,6,30,3,10,11,0.0,0.0545454545454545,104,104,34.666666666666664,1,0,0,0,0.0,111,3,37.0,45.0,4.0,4.0,Fidèles,45-54,High,Occasionnel,Automne,Matin,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.6312900617355215,2011,6,20,0
17791,30,1,106.1,10.61,5.5800637192698,3.75,19.8,46,4.6,1,8,0,30,3,12,11,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,58.0,2.0,3.0,Potentiels,55-64,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Petit,Modéré,Unknown,Suspended,United Kingdom,0,4.673762977453703,2011,9,25,6
15463,29,1,126.14,18.02,9.14761171016785,6.84,30.6,106,15.142857142857142,4,36,0,29,3,12,11,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,53.0,3.0,4.0,Potentiels,45-54,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,4.845288841508263,2011,9,29,3
17977,29,1,288.14,13.72095238095238,16.96375279964958,2.34,79.8,342,16.285714285714285,1,96,0,29,3,13,11,0.0,0.0,19,19,19.0,1,0,0,0,0.0,21,1,21.0,54.0,3.0,0.0,Potentiels,45-54,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,5.6669109998802965,2011,8,11,3
12617,29,1,355.53000000000003,8.465,7.629709980742644,0.85,28.9,213,5.071428571428571,1,20,0,29,3,14,11,0.0,0.0,39,39,39.0,1,0,0,0,0.0,42,1,42.0,49.0,1.0,3.0,Fidèles,Inconnu,Medium,Nouveau,Automne,Après-midi,Europe continentale,Nouveau,Faible,Inconnu,Moyen,Explorateur,F,Active,France,0,5.876418387786465,2011,11,9,2
14863,29,1,266.76,24.25090909090909,15.359011331817849,15.0,64.67999999999999,132,12.0,12,12,0,29,3,15,11,0.0,0.0,11,11,11.0,1,0,0,0,0.0,11,1,11.0,25.0,2.0,0.0,Potentiels,25-34,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom,0,5.590091056903071,2011,1,21,4
16903,29,1,373.24,6.220666666666667,5.738612560915207,0.38,20.8,262,4.366666666666666,1,24,0,29,3,15,11,0.0,0.0,50,50,50.0,1,0,0,0,0.0,60,1,60.0,72.0,0.0,1.0,Fidèles,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,5.924897302835869,2011,9,30,4
12508,26,2,398.27,5.772028985507246,4.446343368666962,0.39,20.23,272,3.942028985507247,1,10,2,29,3,16,11,0.2463768115942029,0.0294117647058823,57,57,28.5,1,0,0,0,0.0,69,2,34.5,26.0,2.0,2.0,Fidèles,25-34,Medium,Occasionnel,Automne,Après-midi,Europe continentale,Nouveau,Faible,Semaine,Petit,Explorateur,Unknown,Active,France,0,5.989637879766574,2011,10,17,0
17502,9,4,689.0999999999999,24.610714285714284,9.331464070183292,10.2,40.56,376,13.428571428571429,2,48,19,29,2,13,11,0.0,0.6666666666666666,25,25,6.25,1,0,0,0,0.0,28,4,7.0,64.0,1.0,5.0,Fidèles,55-64,High,Occasionnel,Automne,Midi,UK,Nouveau,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.536836514626556,2011,10,1,5
12538,29,1,363.95,17.33095238095238,7.189807997966221,5.04,39.8,191,9.095238095238097,2,24,0,29,3,17,11,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,32.0,3.0,3.0,Fidèles,25-34,Medium,Nouveau,Automne,Après-midi,Europe continentale,Nouveau,Faible,Inconnu,Moyen,Explorateur,M,Active,Spain,0,5.899760357897641,2011,11,7,0
17901,29,1,110.38,5.809473684210526,4.635993808935817,0.39,16.95,24,1.263157894736842,1,2,0,29,3,17,11,0.0,0.0,19,19,19.0,1,0,0,0,0.0,19,1,19.0,65.0,2.0,3.0,Potentiels,65+,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Petit,Modéré,Unknown,Active,United Kingdom,0,4.7129477781615225,2011,5,19,3
14789,29,1,197.64,32.940000000000005,13.975492835674888,17.4,59.400000000000006,116,19.33333333333333,12,36,0,29,4,8,11,0.0,0.0,6,6,6.0,1,0,0,0,0.0,6,1,6.0,63.0,1.0,5.0,Potentiels,55-64,Medium,Nouveau,Automne,Matin,UK,Nouveau,Faible,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,5.2914941411999115,2011,11,21,0
18209,29,1,139.10000000000002,17.387500000000003,3.5501257522998904,13.5,25.200000000000003,58,7.25,3,12,0,29,4,12,11,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,57.0,1.0,2.0,Potentiels,55-64,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,0,4.942356453342962,2011,3,15,1
12985,1,3,1215.62,15.584871794871797,9.05545279420225,-20.88,47.400000000000006,1413,18.115384615384617,0,180,27,29,4,12,11,0.0,0.3506493506493506,73,73,24.33333333333333,1,2,0,2,0.0256410256410256,78,3,26.0,49.0,3.0,4.0,Fidèles,Inconnu,High,Occasionnel,Automne,Midi,UK,Nouveau,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,7.103831801008427,2011,4,19,1
15557,29,1,473.65,23.6825,20.787806363853125,2.08,90.0,219,10.95,1,72,0,29,4,12,11,0.0,0.0,16,16,16.0,1,0,0,0,0.0,20,1,20.0,59.0,2.0,4.0,Fidèles,55-64,Medium,Nouveau,Automne,Midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,6.162577690327807,2011,5,12,3
16433,28,1,184.26,10.838823529411764,14.297052966587616,0.95,63.6,106,6.235294117647059,1,12,0,28,4,14,11,0.0,0.0,17,17,17.0,1,0,0,0,0.0,17,1,17.0,49.0,2.0,2.0,Potentiels,Inconnu,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,5.221760243825881,2010,10,12,1
15692,28,1,191.04,15.919999999999996,5.571538060862222,6.959999999999999,24.9,138,11.5,6,24,0,28,4,14,11,0.0,0.0,12,12,12.0,1,0,0,0,0.0,12,1,12.0,37.0,5.0,3.0,Potentiels,35-44,Medium,Nouveau,Automne,Après-midi,UK,Nouveau,Faible,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,5.25770368366274,2011,9,13,1
